period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2021-08-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),,$/MCF,Poland
2021-09-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),,$/MCF,Poland
2021-10-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),10.14,$/MCF,Poland
2021-11-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),10.56,$/MCF,Poland
2021-12-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),9.64,$/MCF,Poland
2022-01-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.96,$/MCF,Poland
2022-02-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),10.85,$/MCF,Poland
2022-03-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.45,$/MCF,Poland
2022-04-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),17.68,$/MCF,Poland
2022-05-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),16.94,$/MCF,Poland
2022-06-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),19.4,$/MCF,Poland
2022-07-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),19.81,$/MCF,Poland
2022-08-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),27.78,$/MCF,Poland
2022-09-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),23.9,$/MCF,Poland
2022-10-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),24.75,$/MCF,Poland
2022-11-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),29.15,$/MCF,Poland
2022-12-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),23.11,$/MCF,Poland
2023-01-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.76,$/MCF,Poland
2023-02-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.14,$/MCF,Poland
2023-03-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.63,$/MCF,Poland
2023-04-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),4.99,$/MCF,Poland
2023-05-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.01,$/MCF,Poland
2023-06-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.01,$/MCF,Poland
2023-07-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),4.65,$/MCF,Poland
2023-08-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.38,$/MCF,Poland
2023-09-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.66,$/MCF,Poland
2023-10-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.34,$/MCF,Poland
2023-11-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.75,$/MCF,Poland
2023-12-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.43,$/MCF,Poland
2024-01-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.21,$/MCF,Poland
2024-02-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.57,$/MCF,Poland
2024-03-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.69,$/MCF,Poland
2024-04-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.88,$/MCF,Poland
2024-05-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.61,$/MCF,Poland
2024-06-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.93,$/MCF,Poland
2024-07-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.01,$/MCF,Poland
2024-08-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.08,$/MCF,Poland
2024-09-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),4.77,$/MCF,Poland
2024-10-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),9.14,$/MCF,Poland
2024-11-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),5.57,$/MCF,Poland
2024-12-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),9.13,$/MCF,Poland
2025-01-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.76,$/MCF,Poland
2025-02-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.85,$/MCF,Poland
2025-03-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.96,$/MCF,Poland
2025-04-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.09,$/MCF,Poland
2025-05-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.46,$/MCF,Poland
2025-06-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.64,$/MCF,Poland
2025-07-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.42,$/MCF,Poland
2025-08-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.05,$/MCF,Poland
2025-09-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.29,$/MCF,Poland
2025-10-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.8,$/MCF,Poland
2025-11-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),6.77,$/MCF,Poland
2025-12-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),7.45,$/MCF,Poland
2026-01-01,NUS-NPL,POL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Poland (Dollars per Thousand Cubic Feet),8.09,$/MCF,Poland
2018-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),3.27,$/MCF,Portugal
2018-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.94,$/MCF,Portugal
2018-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),3.46,$/MCF,Portugal
2018-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2018-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),8.79,$/MCF,Portugal
2019-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.39,$/MCF,Portugal
2019-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),3.97,$/MCF,Portugal
2019-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2019-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),3.66,$/MCF,Portugal
2019-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),,$/MCF,Portugal
2019-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.24,$/MCF,Portugal
2019-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.75,$/MCF,Portugal
2019-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.98,$/MCF,Portugal
